Customer_ID,Order_ID,Date,Product_Category,Region,Sales_Channel,Quantity,Unit_Price,Total_Revenue,Profit_Margin,Net_Profit
CUST-00526,102257,2023-06-13,Laptops,Europe,Distributor,3,1312.71,3938.13,0.42,1654.01
CUST-00526,102256,2023-08-27,Wearables,Europe,In-Store,3,94.03,282.09,0.25,70.52
CUST-00527,102264,2024-01-23,Accessories,Europe,Online,3,100.79,302.37,0.38,114.9
CUST-00527,102263,2024-02-13,Wearables,Europe,Online,3,232.64,697.92,0.34,237.29
CUST-00527,102262,2024-05-14,Laptops,Europe,Distributor,1,1528.64,1528.64,0.36,550.31
CUST-00528,102270,2024-04-19,Wearables,North America,Distributor,3,377.44,1132.32,0.2,226.46
CUST-00528,102269,2024-05-04,Accessories,North America,Online,3,87.95,263.85,0.24,63.32
CUST-00528,102268,2024-05-28,Laptops,North America,Distributor,3,1784.96,5354.88,0.3,1606.46
CUST-00528,102267,2024-08-22,Laptops,North America,Online,1,892.07,892.07,0.25,223.02
CUST-00528,102266,2024-11-21,Accessories,North America,In-Store,2,128.65,257.3,0.27,69.47
CUST-00528,102265,2025-02-28,Wearables,North America,In-Store,1,294.79,294.79,0.16,47.17
CUST-00529,102273,2023-04-04,Laptops,North America,Distributor,1,1326.47,1326.47,0.37,490.79
CUST-00529,102272,2023-07-29,Smartphones,North America,Online,2,997.78,1995.56,0.24,478.93
CUST-00529,102271,2023-11-23,Smartphones,North America,In-Store,3,785.94,2357.82,0.18,424.41
CUST-00530,102276,2023-12-18,Accessories,Africa,Online,1,56.04,56.04,0.45,25.22
CUST-00530,102275,2024-02-06,Accessories,Africa,In-Store,3,73.88,221.64,0.36,79.79
CUST-00530,102274,2024-04-01,Laptops,Africa,Online,3,1352.28,4056.84,0.43,1744.44
CUST-00531,102282,2022-08-03,Smartphones,Europe,Online,1,911.82,911.82,0.17,155.01
CUST-00531,102281,2022-10-22,Accessories,Europe,Distributor,1,38.8,38.8,0.36,13.97
CUST-00531,102280,2023-02-08,Laptops,Europe,In-Store,3,960.78,2882.34,0.28,807.06
CUST-00531,102279,2023-05-11,Accessories,Europe,In-Store,3,129.3,387.9,0.16,62.06
CUST-00531,102278,2023-08-16,Laptops,Europe,Distributor,3,1309.6,3928.8,0.38,1492.94
CUST-00531,102277,2023-12-11,Laptops,Europe,In-Store,3,1316.44,3949.32,0.36,1421.76
CUST-00532,102283,2024-07-26,Smartphones,Africa,In-Store,2,853.63,1707.26,0.43,734.12
CUST-00533,102291,2023-05-13,Smartphones,Africa,In-Store,1,1052.28,1052.28,0.42,441.96
CUST-00533,102290,2023-08-11,Wearables,Africa,In-Store,2,374.85,749.7,0.19,142.44
CUST-00533,102289,2023-10-25,Accessories,Africa,In-Store,2,97.93,195.86,0.2,39.17
CUST-00533,102288,2023-12-29,Laptops,Africa,Online,1,846.82,846.82,0.39,330.26
CUST-00533,102287,2024-01-26,Accessories,Africa,In-Store,2,47.12,94.24,0.35,32.98
CUST-00533,102286,2024-05-04,Laptops,Africa,In-Store,2,796.33,1592.66,0.34,541.5
CUST-00533,102285,2024-08-16,Smartphones,Africa,Online,2,512.9,1025.8,0.15,153.87
CUST-00533,102284,2024-10-29,Smartphones,Africa,Distributor,3,739.66,2218.98,0.43,954.16
CUST-00534,102292,2024-08-31,Laptops,Asia,In-Store,2,1523.21,3046.42,0.23,700.68
CUST-00535,102294,2023-10-24,Smartphones,Europe,In-Store,1,713.23,713.23,0.36,256.76
CUST-00535,102293,2023-12-25,Accessories,Europe,Distributor,2,92.73,185.46,0.15,27.82
CUST-00536,102301,2022-10-04,Laptops,North America,In-Store,2,1139.56,2279.12,0.41,934.44
CUST-00536,102300,2022-10-25,Laptops,North America,In-Store,1,1402.3,1402.3,0.24,336.55
CUST-00536,102299,2023-01-17,Smartphones,North America,In-Store,3,749.88,2249.64,0.43,967.35
CUST-00536,102298,2023-03-18,Laptops,North America,Online,3,1524.47,4573.41,0.34,1554.96
CUST-00536,102297,2023-05-06,Laptops,North America,Online,2,973.84,1947.68,0.25,486.92
CUST-00536,102296,2023-06-18,Wearables,North America,Online,1,310.09,310.09,0.3,93.03
CUST-00536,102295,2023-08-28,Smartphones,North America,Distributor,1,822.27,822.27,0.39,320.69
CUST-00537,102306,2023-09-01,Accessories,Africa,Distributor,3,36.0,108.0,0.45,48.6
CUST-00537,102305,2023-10-01,Wearables,Africa,Distributor,1,154.75,154.75,0.23,35.59
CUST-00537,102304,2023-12-09,Smartphones,Africa,Online,1,400.57,400.57,0.43,172.25
CUST-00537,102303,2024-02-13,Smartphones,Africa,Distributor,1,743.11,743.11,0.35,260.09
CUST-00537,102302,2024-04-27,Laptops,Africa,In-Store,1,1339.57,1339.57,0.31,415.27
CUST-00538,102313,2023-06-08,Laptops,Europe,Online,1,1640.21,1640.21,0.43,705.29
CUST-00538,102312,2023-08-15,Accessories,Europe,Distributor,2,69.55,139.1,0.27,37.56
CUST-00538,102311,2023-12-03,Wearables,Europe,Online,3,369.9,1109.7,0.32,355.1
CUST-00538,102310,2024-03-23,Wearables,Europe,Online,3,245.1,735.3,0.23,169.12
CUST-00538,102309,2024-07-04,Smartphones,Europe,Online,1,892.07,892.07,0.29,258.7
CUST-00538,102308,2024-10-29,Laptops,Europe,In-Store,2,982.65,1965.3,0.16,314.45
CUST-00538,102307,2024-12-12,Laptops,Europe,In-Store,1,817.69,817.69,0.37,302.55
CUST-00539,102318,2024-01-12,Accessories,Africa,Distributor,2,114.9,229.8,0.19,43.66
CUST-00539,102317,2024-03-01,Accessories,Africa,Online,1,81.24,81.24,0.27,21.93
CUST-00539,102316,2024-05-16,Laptops,Africa,In-Store,3,1201.23,3603.69,0.33,1189.22
CUST-00539,102315,2024-08-01,Wearables,Africa,Online,2,340.36,680.72,0.16,108.92
CUST-00539,102314,2024-11-07,Wearables,Africa,Distributor,1,205.56,205.56,0.27,55.5
CUST-00540,102325,2022-10-26,Wearables,North America,In-Store,2,217.62,435.24,0.45,195.86
CUST-00540,102324,2022-11-15,Smartphones,North America,Distributor,2,407.36,814.72,0.34,277.0
CUST-00540,102323,2023-03-04,Laptops,North America,Online,1,1427.59,1427.59,0.41,585.31
CUST-00540,102322,2023-05-12,Accessories,North America,Distributor,3,84.44,253.32,0.28,70.93
CUST-00540,102321,2023-07-05,Smartphones,North America,Distributor,2,958.39,1916.78,0.39,747.54
CUST-00540,102320,2023-10-21,Laptops,North America,Online,2,830.31,1660.62,0.15,249.09
CUST-00540,102319,2023-11-20,Accessories,North America,Distributor,1,99.89,99.89,0.4,39.96
CUST-00541,102332,2023-01-13,Laptops,Africa,Distributor,1,1253.93,1253.93,0.39,489.03
CUST-00541,102331,2023-03-30,Wearables,Africa,In-Store,3,206.11,618.33,0.24,148.4
CUST-00541,102330,2023-04-29,Wearables,Africa,Online,3,113.49,340.47,0.4,136.19
CUST-00541,102329,2023-08-09,Wearables,Africa,Online,2,318.93,637.86,0.18,114.81
CUST-00541,102328,2023-08-29,Wearables,Africa,In-Store,2,219.43,438.86,0.22,96.55
CUST-00541,102327,2023-12-14,Wearables,Africa,Distributor,3,275.48,826.44,0.41,338.84
CUST-00541,102326,2024-02-07,Smartphones,Africa,Online,2,1071.37,2142.74,0.16,342.84
CUST-00542,102338,2022-10-22,Smartphones,Asia,Distributor,2,985.95,1971.9,0.28,552.13
CUST-00542,102337,2022-12-31,Smartphones,Asia,In-Store,3,715.82,2147.46,0.3,644.24
CUST-00542,102336,2023-02-08,Accessories,Asia,Distributor,1,148.97,148.97,0.19,28.3
CUST-00542,102335,2023-04-07,Smartphones,Asia,Online,3,1025.35,3076.05,0.38,1168.9
CUST-00542,102334,2023-07-27,Accessories,Asia,Distributor,3,74.01,222.03,0.27,59.95
CUST-00542,102333,2023-08-19,Smartphones,Asia,In-Store,3,1079.01,3237.03,0.36,1165.33
CUST-00543,102339,2024-03-12,Wearables,Europe,Distributor,1,158.34,158.34,0.35,55.42
CUST-00544,102344,2023-08-29,Smartphones,Asia,In-Store,1,659.31,659.31,0.44,290.1
CUST-00544,102343,2023-09-26,Wearables,Asia,Distributor,1,327.21,327.21,0.2,65.44
CUST-00544,102342,2023-11-06,Smartphones,Asia,Online,1,608.53,608.53,0.41,249.5
CUST-00544,102341,2024-01-10,Smartphones,Asia,Distributor,3,542.76,1628.28,0.17,276.81
CUST-00544,102340,2024-04-04,Smartphones,Asia,Online,3,914.86,2744.58,0.18,494.02
CUST-00545,102350,2024-05-01,Accessories,Europe,In-Store,3,28.22,84.66,0.33,27.94
CUST-00545,102349,2024-05-17,Laptops,Europe,In-Store,2,1568.74,3137.48,0.35,1098.12
CUST-00545,102348,2024-07-14,Wearables,Europe,Online,1,369.4,369.4,0.44,162.54
CUST-00545,102347,2024-08-14,Laptops,Europe,Online,2,1412.6,2825.2,0.21,593.29
CUST-00545,102346,2024-09-20,Laptops,Europe,Distributor,1,1095.27,1095.27,0.29,317.63
CUST-00545,102345,2024-11-02,Smartphones,Europe,In-Store,1,497.51,497.51,0.3,149.25
CUST-00546,102353,2023-09-20,Smartphones,Asia,Online,1,609.0,609.0,0.44,267.96
CUST-00546,102352,2023-12-14,Smartphones,Asia,Online,3,520.25,1560.75,0.16,249.72
CUST-00546,102351,2024-03-29,Wearables,Asia,Online,2,249.54,499.08,0.35,174.68
CUST-00547,102357,2024-07-26,Laptops,North America,In-Store,3,869.12,2607.36,0.43,1121.16
CUST-00547,102356,2024-09-21,Smartphones,North America,Online,3,607.37,1822.11,0.16,291.54
CUST-00547,102355,2025-01-07,Smartphones,North America,Distributor,2,1148.65,2297.3,0.22,505.41
CUST-00547,102354,2025-02-19,Wearables,North America,Distributor,1,88.37,88.37,0.36,31.81
CUST-00548,102359,2024-08-20,Accessories,North America,Distributor,3,109.48,328.44,0.22,72.26
CUST-00548,102358,2024-12-05,Accessories,North America,Online,1,112.19,112.19,0.21,23.56
CUST-00549,102367,2022-07-07,Smartphones,Asia,Online,1,473.88,473.88,0.35,165.86
CUST-00549,102366,2022-08-10,Smartphones,Asia,Distributor,1,723.72,723.72,0.17,123.03
CUST-00549,102365,2022-09-19,Wearables,Asia,In-Store,2,299.93,599.86,0.18,107.97
CUST-00549,102364,2022-11-02,Accessories,Asia,Online,3,138.1,414.3,0.18,74.57
CUST-00549,102363,2023-01-06,Smartphones,Asia,Online,1,1168.89,1168.89,0.34,397.42
CUST-00549,102362,2023-03-11,Smartphones,Asia,Online,2,1130.64,2261.28,0.33,746.22
CUST-00549,102361,2023-04-24,Accessories,Asia,Online,2,105.77,211.54,0.19,40.19
CUST-00549,102360,2023-07-08,Accessories,Asia,In-Store,2,62.0,124.0,0.4,49.6
CUST-00550,102368,2023-07-01,Accessories,North America,Distributor,2,78.26,156.52,0.34,53.22
CUST-00551,102372,2024-07-07,Accessories,Africa,Distributor,1,49.91,49.91,0.27,13.48
CUST-00551,102371,2024-08-19,Accessories,Africa,Online,3,129.44,388.32,0.39,151.44
CUST-00551,102370,2024-11-15,Smartphones,Africa,In-Store,3,617.6,1852.8,0.37,685.54
CUST-00551,102369,2024-12-05,Wearables,Africa,In-Store,2,208.49,416.98,0.24,100.08
CUST-00552,102376,2023-06-23,Smartphones,Asia,Distributor,3,1049.51,3148.53,0.31,976.04
CUST-00552,102375,2023-10-03,Accessories,Asia,Online,3,130.63,391.89,0.38,148.92
CUST-00552,102374,2024-01-14,Laptops,Asia,In-Store,2,1116.03,2232.06,0.39,870.5
CUST-00552,102373,2024-02-08,Laptops,Asia,Distributor,1,1554.21,1554.21,0.4,621.68
CUST-00553,102377,2025-01-22,Laptops,Africa,Distributor,1,995.1,995.1,0.16,159.22
CUST-00554,102380,2024-01-18,Accessories,Africa,In-Store,1,111.76,111.76,0.42,46.94
CUST-00554,102379,2024-04-24,Wearables,Africa,In-Store,1,358.46,358.46,0.19,68.11
CUST-00554,102378,2024-06-12,Laptops,Africa,Online,1,810.83,810.83,0.36,291.9
CUST-00555,102385,2023-09-29,Accessories,Asia,Online,1,47.21,47.21,0.22,10.39
CUST-00555,102384,2023-10-29,Smartphones,Asia,In-Store,1,407.88,407.88,0.22,89.73
CUST-00555,102383,2024-01-07,Laptops,Asia,Distributor,2,1136.4,2272.8,0.43,977.3
CUST-00555,102382,2024-03-29,Wearables,Asia,Distributor,1,184.89,184.89,0.41,75.8
CUST-00555,102381,2024-04-17,Smartphones,Asia,In-Store,1,686.69,686.69,0.2,137.34
CUST-00556,102387,2023-03-25,Accessories,North America,In-Store,1,52.49,52.49,0.33,17.32
CUST-00556,102386,2023-07-04,Smartphones,North America,In-Store,1,986.18,986.18,0.36,355.02
CUST-00557,102389,2022-12-26,Smartphones,Africa,In-Store,1,991.04,991.04,0.42,416.24
CUST-00557,102388,2023-01-26,Smartphones,Africa,In-Store,3,1144.82,3434.46,0.44,1511.16
CUST-00558,102397,2022-04-03,Smartphones,North America,In-Store,2,500.35,1000.7,0.39,390.27
CUST-00558,102396,2022-06-06,Accessories,North America,Distributor,2,45.67,91.34,0.34,31.06
CUST-00558,102395,2022-08-16,Wearables,North America,Online,3,336.37,1009.11,0.33,333.01
CUST-00558,102394,2022-11-27,Accessories,North America,Distributor,3,124.95,374.85,0.38,142.44
CUST-00558,102393,2023-02-14,Laptops,North America,Distributor,2,910.16,1820.32,0.28,509.69
CUST-00558,102392,2023-03-03,Laptops,North America,Online,2,847.94,1695.88,0.25,423.97
CUST-00558,102391,2023-06-18,Smartphones,North America,Distributor,2,1090.14,2180.28,0.28,610.48
CUST-00558,102390,2023-09-14,Wearables,North America,Distributor,3,384.19,1152.57,0.37,426.45
CUST-00559,102398,2023-02-14,Smartphones,Africa,In-Store,2,726.59,1453.18,0.23,334.23
CUST-00560,102399,2023-06-16,Smartphones,Europe,Online,3,537.37,1612.11,0.31,499.75
CUST-00561,102406,2023-02-26,Accessories,North America,In-Store,3,24.71,74.13,0.32,23.72
CUST-00561,102405,2023-05-12,Wearables,North America,Online,1,252.47,252.47,0.24,60.59
CUST-00561,102404,2023-06-04,Laptops,North America,Distributor,2,769.89,1539.78,0.27,415.74
CUST-00561,102403,2023-08-09,Smartphones,North America,Online,2,848.92,1697.84,0.29,492.37
CUST-00561,102402,2023-09-01,Smartphones,North America,Online,1,1093.88,1093.88,0.22,240.65
CUST-00561,102401,2023-12-14,Accessories,North America,In-Store,1,63.96,63.96,0.18,11.51
CUST-00561,102400,2024-03-05,Wearables,North America,In-Store,1,297.33,297.33,0.45,133.8
CUST-00562,102408,2024-04-24,Accessories,Africa,Online,3,52.79,158.37,0.31,49.09
CUST-00562,102407,2024-07-10,Laptops,Africa,Distributor,2,1034.1,2068.2,0.43,889.33
CUST-00563,102416,2023-05-01,Laptops,Europe,Distributor,2,1780.63,3561.26,0.21,747.86
CUST-00563,102415,2023-07-11,Smartphones,Europe,Online,2,559.11,1118.22,0.22,246.01
CUST-00563,102414,2023-10-01,Smartphones,Europe,Online,2,748.97,1497.94,0.21,314.57
CUST-00563,102413,2023-11-03,Wearables,Europe,Distributor,2,196.22,392.44,0.17,66.71
CUST-00563,102412,2024-01-03,Laptops,Europe,Online,1,1162.69,1162.69,0.29,337.18
CUST-00563,102411,2024-04-24,Laptops,Europe,Distributor,2,1561.62,3123.24,0.44,1374.23
CUST-00563,102410,2024-06-20,Accessories,Europe,In-Store,3,112.56,337.68,0.27,91.17
CUST-00563,102409,2024-08-25,Accessories,Europe,In-Store,3,142.59,427.77,0.39,166.83
CUST-00564,102424,2022-01-14,Wearables,Asia,Online,1,210.0,210.0,0.38,79.8
CUST-00564,102423,2022-03-06,Smartphones,Asia,In-Store,2,402.27,804.54,0.43,345.95
CUST-00564,102422,2022-03-31,Wearables,Asia,Distributor,1,172.67,172.67,0.32,55.25
CUST-00564,102421,2022-07-03,Smartphones,Asia,Online,2,565.83,1131.66,0.26,294.23
CUST-00564,102420,2022-08-23,Laptops,Asia,In-Store,3,1660.73,4982.19,0.27,1345.19
CUST-00564,102419,2022-09-16,Laptops,Asia,Online,3,925.19,2775.57,0.25,693.89
CUST-00564,102418,2022-11-02,Wearables,Asia,In-Store,1,398.66,398.66,0.24,95.68
CUST-00564,102417,2023-02-07,Smartphones,Asia,Online,1,1094.64,1094.64,0.24,262.71
CUST-00565,102432,2024-01-12,Accessories,North America,Distributor,3,60.73,182.19,0.31,56.48
CUST-00565,102431,2024-03-18,Wearables,North America,In-Store,3,323.67,971.01,0.28,271.88
CUST-00565,102430,2024-05-30,Laptops,North America,Distributor,3,1084.89,3254.67,0.32,1041.49
CUST-00565,102429,2024-07-18,Accessories,North America,Online,2,124.56,249.12,0.2,49.82
CUST-00565,102428,2024-10-01,Laptops,North America,In-Store,2,1776.52,3553.04,0.37,1314.62
CUST-00565,102427,2025-01-06,Laptops,North America,In-Store,1,1103.7,1103.7,0.18,198.67
CUST-00565,102426,2025-02-01,Wearables,North America,In-Store,3,323.44,970.32,0.15,145.55
CUST-00565,102425,2025-02-25,Wearables,North America,In-Store,1,98.73,98.73,0.24,23.7
CUST-00566,102440,2023-11-15,Accessories,Europe,In-Store,1,147.53,147.53,0.33,48.68
CUST-00566,102439,2023-12-25,Accessories,Europe,Distributor,2,100.96,201.92,0.27,54.52
CUST-00566,102438,2024-01-26,Wearables,Europe,Online,3,374.87,1124.61,0.44,494.83
CUST-00566,102437,2024-04-01,Wearables,Europe,In-Store,1,269.08,269.08,0.42,113.01
CUST-00566,102436,2024-05-22,Wearables,Europe,In-Store,2,186.54,373.08,0.35,130.58
CUST-00566,102435,2024-06-18,Laptops,Europe,In-Store,2,1445.08,2890.16,0.16,462.43
CUST-00566,102434,2024-09-21,Laptops,Europe,Online,2,1392.03,2784.06,0.2,556.81
CUST-00566,102433,2024-12-13,Smartphones,Europe,Distributor,2,754.21,1508.42,0.23,346.94
CUST-00567,102446,2023-10-20,Smartphones,Europe,Distributor,3,512.89,1538.67,0.33,507.76
CUST-00567,102445,2024-01-25,Laptops,Europe,Distributor,1,1272.72,1272.72,0.37,470.91
CUST-00567,102444,2024-04-22,Laptops,Europe,In-Store,2,818.76,1637.52,0.17,278.38
CUST-00567,102443,2024-06-29,Laptops,Europe,Online,1,1372.64,1372.64,0.36,494.15
CUST-00567,102442,2024-08-02,Wearables,Europe,Online,3,84.46,253.38,0.35,88.68
CUST-00567,102441,2024-09-16,Smartphones,Europe,Distributor,3,780.82,2342.46,0.42,983.83
CUST-00568,102451,2023-05-08,Wearables,Africa,In-Store,1,246.68,246.68,0.4,98.67
CUST-00568,102450,2023-08-18,Smartphones,Africa,Distributor,2,749.56,1499.12,0.39,584.66
CUST-00568,102449,2023-11-25,Smartphones,Africa,Online,2,937.82,1875.64,0.42,787.77
CUST-00568,102448,2024-02-08,Wearables,Africa,Distributor,2,334.99,669.98,0.19,127.3
CUST-00568,102447,2024-02-28,Laptops,Africa,In-Store,1,727.65,727.65,0.37,269.23
CUST-00569,102456,2023-01-05,Accessories,North America,Distributor,3,81.98,245.94,0.23,56.57
CUST-00569,102455,2023-03-27,Wearables,North America,In-Store,3,188.08,564.24,0.28,157.99
CUST-00569,102454,2023-05-18,Laptops,North America,Distributor,1,744.36,744.36,0.21,156.32
CUST-00569,102453,2023-07-18,Wearables,North America,Online,2,162.89,325.78,0.36,117.28
CUST-00569,102452,2023-11-12,Wearables,North America,Distributor,2,89.07,178.14,0.4,71.26
CUST-00570,102458,2023-06-12,Wearables,North America,Distributor,3,105.17,315.51,0.2,63.1
CUST-00570,102457,2023-06-29,Smartphones,North America,In-Store,2,1156.63,2313.26,0.43,994.7
CUST-00571,102461,2024-01-31,Smartphones,Africa,Distributor,1,1091.38,1091.38,0.29,316.5
CUST-00571,102460,2024-04-07,Smartphones,Africa,In-Store,2,969.35,1938.7,0.21,407.13
CUST-00571,102459,2024-04-30,Laptops,Africa,Distributor,3,903.12,2709.36,0.25,677.34
CUST-00572,102467,2023-05-13,Laptops,Africa,Online,2,736.11,1472.22,0.29,426.94
CUST-00572,102466,2023-07-13,Wearables,Africa,Distributor,3,83.98,251.94,0.41,103.3
CUST-00572,102465,2023-10-15,Wearables,Africa,Distributor,3,132.36,397.08,0.19,75.45
CUST-00572,102464,2024-01-27,Laptops,Africa,Distributor,3,1068.87,3206.61,0.33,1058.18
CUST-00572,102463,2024-05-08,Accessories,Africa,Distributor,2,71.79,143.58,0.24,34.46
CUST-00572,102462,2024-07-03,Wearables,Africa,In-Store,2,217.17,434.34,0.19,82.52
CUST-00573,102473,2024-06-20,Accessories,Asia,Online,1,100.39,100.39,0.18,18.07
CUST-00573,102472,2024-08-14,Smartphones,Asia,Distributor,1,963.13,963.13,0.35,337.1
CUST-00573,102471,2024-10-04,Accessories,Asia,Distributor,1,67.03,67.03,0.15,10.05
CUST-00573,102470,2024-11-11,Laptops,Asia,In-Store,2,1280.59,2561.18,0.45,1152.53
CUST-00573,102469,2024-12-24,Smartphones,Asia,In-Store,2,678.42,1356.84,0.42,569.87
CUST-00573,102468,2025-03-29,Wearables,Asia,Online,3,346.92,1040.76,0.3,312.23
CUST-00574,102478,2024-05-08,Accessories,North America,Online,2,93.11,186.22,0.35,65.18
CUST-00574,102477,2024-07-10,Accessories,North America,Online,1,96.33,96.33,0.17,16.38
CUST-00574,102476,2024-10-09,Laptops,North America,In-Store,3,876.66,2629.98,0.25,657.5
CUST-00574,102475,2024-11-19,Wearables,North America,Distributor,2,204.2,408.4,0.2,81.68
CUST-00574,102474,2025-03-12,Wearables,North America,Distributor,3,207.0,621.0,0.37,229.77
CUST-00575,102486,2022-11-13,Wearables,Asia,In-Store,3,223.52,670.56,0.44,295.05
CUST-00575,102485,2023-01-04,Smartphones,Asia,Online,1,593.2,593.2,0.3,177.96
CUST-00575,102484,2023-01-25,Laptops,Asia,In-Store,2,1199.93,2399.86,0.21,503.97
CUST-00575,102483,2023-05-09,Laptops,Asia,In-Store,1,1048.7,1048.7,0.4,419.48
CUST-00575,102482,2023-07-31,Laptops,Asia,Online,3,1003.0,3009.0,0.39,1173.51
CUST-00575,102481,2023-11-24,Laptops,Asia,In-Store,3,1566.98,4700.94,0.36,1692.34
CUST-00575,102480,2024-03-17,Wearables,Asia,Online,1,108.68,108.68,0.44,47.82
CUST-00575,102479,2024-04-07,Wearables,Asia,Online,1,270.41,270.41,0.18,48.67
CUST-00576,102489,2024-11-20,Smartphones,Asia,Online,2,904.32,1808.64,0.42,759.63
CUST-00576,102488,2025-02-11,Laptops,Asia,Distributor,3,1536.78,4610.34,0.19,875.96
CUST-00576,102487,2025-03-05,Wearables,Asia,Online,3,323.61,970.83,0.44,427.17
CUST-00577,102492,2024-01-19,Wearables,North America,Online,3,94.8,284.4,0.23,65.41
CUST-00577,102491,2024-03-27,Laptops,North America,Online,1,1039.5,1039.5,0.19,197.5
CUST-00577,102490,2024-04-15,Accessories,North America,Distributor,2,60.2,120.4,0.19,22.88
CUST-00578,102500,2022-05-12,Wearables,North America,In-Store,1,387.9,387.9,0.42,162.92
CUST-00578,102499,2022-08-31,Wearables,North America,In-Store,3,285.71,857.13,0.26,222.85
CUST-00578,102498,2022-11-26,Smartphones,North America,Online,1,955.86,955.86,0.28,267.64
CUST-00578,102497,2023-02-27,Smartphones,North America,In-Store,2,593.57,1187.14,0.23,273.04
CUST-00578,102496,2023-04-30,Wearables,North America,Distributor,2,163.63,327.26,0.45,147.27
CUST-00578,102495,2023-06-27,Wearables,North America,Online,1,253.74,253.74,0.23,58.36
CUST-00578,102494,2023-08-25,Laptops,North America,Distributor,3,779.0,2337.0,0.37,864.69
CUST-00578,102493,2023-12-08,Accessories,North America,Online,2,44.94,89.88,0.25,22.47
CUST-00579,102507,2022-08-22,Smartphones,North America,Distributor,3,653.2,1959.6,0.16,313.54
CUST-00579,102506,2022-09-14,Wearables,North America,In-Store,3,205.42,616.26,0.3,184.88
CUST-00579,102505,2023-01-09,Wearables,North America,Distributor,2,247.22,494.44,0.38,187.89
CUST-00579,102504,2023-04-27,Laptops,North America,Online,1,1698.6,1698.6,0.37,628.48
CUST-00579,102503,2023-05-23,Laptops,North America,Distributor,3,942.14,2826.42,0.23,650.08
CUST-00579,102502,2023-06-12,Wearables,North America,Online,3,246.46,739.38,0.24,177.45
CUST-00579,102501,2023-10-07,Smartphones,North America,Online,2,1196.48,2392.96,0.23,550.38
CUST-00580,102514,2023-07-20,Laptops,Asia,Online,1,1355.8,1355.8,0.42,569.44
CUST-00580,102513,2023-09-01,Accessories,Asia,Distributor,2,39.94,79.88,0.37,29.56
CUST-00580,102512,2023-11-28,Smartphones,Asia,Online,3,647.46,1942.38,0.23,446.75
CUST-00580,102511,2023-12-15,Accessories,Asia,Online,1,38.11,38.11,0.16,6.1
CUST-00580,102510,2024-03-06,Wearables,Asia,Distributor,2,139.47,278.94,0.44,122.73
CUST-00580,102509,2024-06-21,Laptops,Asia,In-Store,1,848.54,848.54,0.29,246.08
CUST-00580,102508,2024-08-10,Smartphones,Asia,Online,1,414.43,414.43,0.43,178.2
CUST-00581,102519,2022-04-22,Wearables,Africa,Online,1,216.45,216.45,0.31,67.1
CUST-00581,102518,2022-07-30,Wearables,Africa,In-Store,1,224.74,224.74,0.28,62.93
CUST-00581,102517,2022-10-21,Accessories,Africa,Distributor,1,140.03,140.03,0.29,40.61
CUST-00581,102516,2022-12-31,Accessories,Africa,Online,3,61.51,184.53,0.23,42.44
CUST-00581,102515,2023-02-25,Laptops,Africa,In-Store,3,1416.85,4250.55,0.36,1530.2
CUST-00582,102520,2025-02-12,Accessories,North America,Distributor,3,121.58,364.74,0.35,127.66
CUST-00583,102521,2023-04-06,Accessories,Europe,Online,3,32.34,97.02,0.27,26.2
CUST-00584,102522,2023-11-14,Accessories,Africa,In-Store,1,90.37,90.37,0.25,22.59
CUST-00585,102528,2022-12-12,Laptops,Europe,Online,3,1146.18,3438.54,0.35,1203.49
CUST-00585,102527,2023-01-16,Accessories,Europe,In-Store,1,31.83,31.83,0.34,10.82
CUST-00585,102526,2023-02-14,Wearables,Europe,In-Store,2,350.63,701.26,0.18,126.23
CUST-00585,102525,2023-03-15,Accessories,Europe,Online,3,63.59,190.77,0.39,74.4
CUST-00585,102524,2023-07-11,Wearables,Europe,In-Store,1,120.82,120.82,0.41,49.54
CUST-00585,102523,2023-08-18,Smartphones,Europe,Distributor,1,776.61,776.61,0.41,318.41
CUST-00586,102530,2022-12-28,Accessories,Africa,Online,1,74.52,74.52,0.44,32.79
CUST-00586,102529,2023-04-26,Wearables,Africa,In-Store,3,172.22,516.66,0.23,118.83
CUST-00587,102538,2023-12-07,Smartphones,Asia,Distributor,2,1010.24,2020.48,0.3,606.14
CUST-00587,102537,2024-01-13,Accessories,Asia,Online,3,80.26,240.78,0.29,69.83
CUST-00587,102536,2024-05-06,Accessories,Asia,In-Store,2,40.62,81.24,0.24,19.5
CUST-00587,102535,2024-08-12,Laptops,Asia,In-Store,1,890.1,890.1,0.25,222.53
CUST-00587,102534,2024-10-08,Laptops,Asia,In-Store,2,1647.17,3294.34,0.17,560.04
CUST-00587,102533,2024-10-24,Laptops,Asia,In-Store,1,1126.54,1126.54,0.24,270.37
CUST-00587,102532,2025-02-07,Smartphones,Asia,Distributor,1,651.67,651.67,0.21,136.85
CUST-00587,102531,2025-02-25,Wearables,Asia,Distributor,3,173.68,521.04,0.17,88.58
CUST-00588,102541,2023-10-30,Accessories,Europe,In-Store,1,28.62,28.62,0.26,7.44
CUST-00588,102540,2024-01-27,Wearables,Europe,Online,3,289.75,869.25,0.15,130.39
CUST-00588,102539,2024-05-08,Accessories,Europe,Online,3,38.85,116.55,0.37,43.12
CUST-00589,102544,2024-03-18,Accessories,Asia,Online,2,109.37,218.74,0.22,48.12
CUST-00589,102543,2024-06-04,Laptops,Asia,Distributor,2,870.15,1740.3,0.29,504.69
